Question No,Title,Url,Difficulty,Tag
1838,Frequency of the Most Frequent Element,https://leetcode.com/problems/frequency-of-the-most-frequent-element,Medium,"Array, Binary Search, Greedy, Sliding Window, Sorting, Prefix Sum"
1839,Longest Substring Of All Vowels in Order,https://leetcode.com/problems/longest-substring-of-all-vowels-in-order,Medium,"String, Sliding Window"
1840,Maximum Building Height,https://leetcode.com/problems/maximum-building-height,Hard,"Array, Math"
1841,League Statistics,https://leetcode.com/problems/league-statistics,Medium,Database
1842,Next Palindrome Using Same Digits,https://leetcode.com/problems/next-palindrome-using-same-digits,Hard,"Two Pointers, String"
1843,Suspicious Bank Accounts,https://leetcode.com/problems/suspicious-bank-accounts,Medium,Database
1844,Replace All Digits with Characters,https://leetcode.com/problems/replace-all-digits-with-characters,Easy,String
1845,Seat Reservation Manager,https://leetcode.com/problems/seat-reservation-manager,Medium,"Design, Heap (Priority Queue)"
1846,Maximum Element After Decreasing and Rearranging,https://leetcode.com/problems/maximum-element-after-decreasing-and-rearranging,Medium,"Array, Greedy, Sorting"
1847,Closest Room,https://leetcode.com/problems/closest-room,Hard,"Array, Binary Search, Sorting"
1848,Minimum Distance to the Target Element,https://leetcode.com/problems/minimum-distance-to-the-target-element,Easy,Array
1849,Splitting a String Into Descending Consecutive Values,https://leetcode.com/problems/splitting-a-string-into-descending-consecutive-values,Medium,"String, Backtracking"
1850,Minimum Adjacent Swaps to Reach the Kth Smallest Number,https://leetcode.com/problems/minimum-adjacent-swaps-to-reach-the-kth-smallest-number,Medium,"Two Pointers, String, Greedy"
1851,Minimum Interval to Include Each Query,https://leetcode.com/problems/minimum-interval-to-include-each-query,Hard,"Array, Binary Search, Line Sweep, Sorting, Heap (Priority Queue)"
1852,Distinct Numbers in Each Subarray,https://leetcode.com/problems/distinct-numbers-in-each-subarray,Medium,"Array, Hash Table, Sliding Window"
1853,Convert Date Format,https://leetcode.com/problems/convert-date-format,Easy,Database
1854,Maximum Population Year,https://leetcode.com/problems/maximum-population-year,Easy,"Array, Counting"
1855,Maximum Distance Between a Pair of Values,https://leetcode.com/problems/maximum-distance-between-a-pair-of-values,Medium,"Array, Two Pointers, Binary Search, Greedy"
1856,Maximum Subarray Min-Product,https://leetcode.com/problems/maximum-subarray-min-product,Medium,"Array, Stack, Monotonic Stack, Prefix Sum"
1857,Largest Color Value in a Directed Graph,https://leetcode.com/problems/largest-color-value-in-a-directed-graph,Hard,"Hash Table, Dynamic Programming, Graph, Topological Sort, Memoization, Counting"
1858,Longest Word With All Prefixes,https://leetcode.com/problems/longest-word-with-all-prefixes,Medium,"Depth-First Search, Trie"
1859,Sorting the Sentence,https://leetcode.com/problems/sorting-the-sentence,Easy,"String, Sorting"
1860,Incremental Memory Leak,https://leetcode.com/problems/incremental-memory-leak,Medium,Simulation
1861,Rotating the Box,https://leetcode.com/problems/rotating-the-box,Medium,"Array, Two Pointers, Matrix"
1862,Sum of Floored Pairs,https://leetcode.com/problems/sum-of-floored-pairs,Hard,"Array, Math, Binary Search, Prefix Sum"
1863,Sum of All Subset XOR Totals,https://leetcode.com/problems/sum-of-all-subset-xor-totals,Easy,"Array, Math, Backtracking, Bit Manipulation, Combinatorics"
1864,Minimum Number of Swaps to Make the Binary String Alternating,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating,Medium,"String, Greedy"
1865,Finding Pairs With a Certain Sum,https://leetcode.com/problems/finding-pairs-with-a-certain-sum,Medium,"Array, Hash Table, Design"
1866,Number of Ways to Rearrange Sticks With K Sticks Visible,https://leetcode.com/problems/number-of-ways-to-rearrange-sticks-with-k-sticks-visible,Hard,"Math, Dynamic Programming, Combinatorics"
1867,Orders With Maximum Quantity Above Average,https://leetcode.com/problems/orders-with-maximum-quantity-above-average,Medium,Database
1868,Product of Two Run-Length Encoded Arrays,https://leetcode.com/problems/product-of-two-run-length-encoded-arrays,Medium,"Array, Two Pointers"
1869,Longer Contiguous Segments of Ones than Zeros,https://leetcode.com/problems/longer-contiguous-segments-of-ones-than-zeros,Easy,String
1870,Minimum Speed to Arrive on Time,https://leetcode.com/problems/minimum-speed-to-arrive-on-time,Medium,"Array, Binary Search"
1871,Jump Game VII,https://leetcode.com/problems/jump-game-vii,Medium,"Two Pointers, String, Prefix Sum"
1872,Stone Game VIII,https://leetcode.com/problems/stone-game-viii,Hard,"Array, Math, Dynamic Programming, Prefix Sum, Game Theory"
1873,Calculate Special Bonus,https://leetcode.com/problems/calculate-special-bonus,Easy,Database
1874,Minimize Product Sum of Two Arrays,https://leetcode.com/problems/minimize-product-sum-of-two-arrays,Medium,"Array, Greedy, Sorting"
1875,Group Employees of the Same Salary,https://leetcode.com/problems/group-employees-of-the-same-salary,Medium,Database
1876,Substrings of Size Three with Distinct Characters,https://leetcode.com/problems/substrings-of-size-three-with-distinct-characters,Easy,"Hash Table, String, Sliding Window, Counting"
1877,Minimize Maximum Pair Sum in Array,https://leetcode.com/problems/minimize-maximum-pair-sum-in-array,Medium,"Array, Two Pointers, Greedy, Sorting"
1878,Get Biggest Three Rhombus Sums in a Grid,https://leetcode.com/problems/get-biggest-three-rhombus-sums-in-a-grid,Medium,"Array, Math, Sorting, Heap (Priority Queue), Matrix, Prefix Sum"
1879,Minimum XOR Sum of Two Arrays,https://leetcode.com/problems/minimum-xor-sum-of-two-arrays,Hard,"Array, Dynamic Programming, Bit Manipulation, Bitmask"
1880,Check if Word Equals Summation of Two Words,https://leetcode.com/problems/check-if-word-equals-summation-of-two-words,Easy,String
1881,Maximum Value after Insertion,https://leetcode.com/problems/maximum-value-after-insertion,Medium,"String, Greedy"
1882,Process Tasks Using Servers,https://leetcode.com/problems/process-tasks-using-servers,Medium,"Array, Heap (Priority Queue)"
1883,Minimum Skips to Arrive at Meeting On Time,https://leetcode.com/problems/minimum-skips-to-arrive-at-meeting-on-time,Hard,"Array, Dynamic Programming"
1884,Egg Drop With 2 Eggs and N Floors,https://leetcode.com/problems/egg-drop-with-2-eggs-and-n-floors,Medium,"Math, Dynamic Programming"
1885,Count Pairs in Two Arrays,https://leetcode.com/problems/count-pairs-in-two-arrays,Medium,"Array, Binary Search, Sorting"
1886,Determine Whether Matrix Can Be Obtained By Rotation,https://leetcode.com/problems/determine-whether-matrix-can-be-obtained-by-rotation,Easy,"Array, Matrix"
1887,Reduction Operations to Make the Array Elements Equal,https://leetcode.com/problems/reduction-operations-to-make-the-array-elements-equal,Medium,"Array, Sorting"
1888,Minimum Number of Flips to Make the Binary String Alternating,https://leetcode.com/problems/minimum-number-of-flips-to-make-the-binary-string-alternating,Medium,"String, Greedy"
1889,Minimum Space Wasted From Packaging,https://leetcode.com/problems/minimum-space-wasted-from-packaging,Hard,"Array, Binary Search, Sorting, Prefix Sum"
1890,The Latest Login in 2020,https://leetcode.com/problems/the-latest-login-in-2020,Easy,Database
1891,Cutting Ribbons,https://leetcode.com/problems/cutting-ribbons,Medium,"Array, Binary Search"
1892,Page Recommendations II,https://leetcode.com/problems/page-recommendations-ii,Hard,Database
1893,Check if All the Integers in a Range Are Covered,https://leetcode.com/problems/check-if-all-the-integers-in-a-range-are-covered,Easy,"Array, Hash Table, Prefix Sum"
1894,Find the Student that Will Replace the Chalk,https://leetcode.com/problems/find-the-student-that-will-replace-the-chalk,Medium,"Array, Binary Search, Simulation, Prefix Sum"
1895,Largest Magic Square,https://leetcode.com/problems/largest-magic-square,Medium,"Array, Matrix, Prefix Sum"
1896,Minimum Cost to Change the Final Value of Expression,https://leetcode.com/problems/minimum-cost-to-change-the-final-value-of-expression,Hard,"Math, String, Dynamic Programming, Stack"
1897,Redistribute Characters to Make All Strings Equal,https://leetcode.com/problems/redistribute-characters-to-make-all-strings-equal,Easy,"Hash Table, String, Counting"
1898,Maximum Number of Removable Characters,https://leetcode.com/problems/maximum-number-of-removable-characters,Medium,"Array, String, Binary Search"
1899,Merge Triplets to Form Target Triplet,https://leetcode.com/problems/merge-triplets-to-form-target-triplet,Medium,"Array, Greedy"
1900,The Earliest and Latest Rounds Where Players Compete,https://leetcode.com/problems/the-earliest-and-latest-rounds-where-players-compete,Hard,"Dynamic Programming, Memoization"
1901,Find a Peak Element II,https://leetcode.com/problems/find-a-peak-element-ii,Medium,"Array, Binary Search, Divide and Conquer, Matrix"
1902,Depth of BST Given Insertion Order,https://leetcode.com/problems/depth-of-bst-given-insertion-order,Medium,"Tree, Binary Search Tree, Binary Tree, Ordered Set"
1903,Largest Odd Number in String,https://leetcode.com/problems/largest-odd-number-in-string,Easy,"Math, String, Greedy"
1904,The Number of Full Rounds You Have Played,https://leetcode.com/problems/the-number-of-full-rounds-you-have-played,Medium,"Math, String"
1905,Count Sub Islands,https://leetcode.com/problems/count-sub-islands,Medium,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
1906,Minimum Absolute Difference Queries,https://leetcode.com/problems/minimum-absolute-difference-queries,Medium,"Array, Hash Table"
1907,Count Salary Categories,https://leetcode.com/problems/count-salary-categories,Medium,Database
1908,Game of Nim,https://leetcode.com/problems/game-of-nim,Medium,"Array, Math, Dynamic Programming, Bit Manipulation, Brainteaser, Game Theory"
1909,Remove One Element to Make the Array Strictly Increasing,https://leetcode.com/problems/remove-one-element-to-make-the-array-strictly-increasing,Easy,Array
1910,Remove All Occurrences of a Substring,https://leetcode.com/problems/remove-all-occurrences-of-a-substring,Medium,String
1911,Maximum Alternating Subsequence Sum,https://leetcode.com/problems/maximum-alternating-subsequence-sum,Medium,"Array, Dynamic Programming"
1912,Design Movie Rental System,https://leetcode.com/problems/design-movie-rental-system,Hard,"Array, Hash Table, Design, Heap (Priority Queue), Ordered Set"
1913,Maximum Product Difference Between Two Pairs,https://leetcode.com/problems/maximum-product-difference-between-two-pairs,Easy,"Array, Sorting"
1914,Cyclically Rotating a Grid,https://leetcode.com/problems/cyclically-rotating-a-grid,Medium,"Array, Matrix, Simulation"
1915,Number of Wonderful Substrings,https://leetcode.com/problems/number-of-wonderful-substrings,Medium,"Hash Table, String, Bit Manipulation, Prefix Sum"
1916,Count Ways to Build Rooms in an Ant Colony,https://leetcode.com/problems/count-ways-to-build-rooms-in-an-ant-colony,Hard,"Math, Dynamic Programming, Tree, Graph, Topological Sort, Combinatorics"
1917,Leetcodify Friends Recommendations,https://leetcode.com/problems/leetcodify-friends-recommendations,Hard,Database
1918,Kth Smallest Subarray Sum,https://leetcode.com/problems/kth-smallest-subarray-sum,Medium,"Array, Binary Search, Sliding Window"
1919,Leetcodify Similar Friends,https://leetcode.com/problems/leetcodify-similar-friends,Hard,Database
1920,Build Array from Permutation,https://leetcode.com/problems/build-array-from-permutation,Easy,"Array, Simulation"
1921,Eliminate Maximum Number of Monsters,https://leetcode.com/problems/eliminate-maximum-number-of-monsters,Medium,"Array, Greedy, Sorting"
1922,Count Good Numbers,https://leetcode.com/problems/count-good-numbers,Medium,"Math, Recursion"
1923,Longest Common Subpath,https://leetcode.com/problems/longest-common-subpath,Hard,"Array, Binary Search, Rolling Hash, Suffix Array, Hash Function"
1924,Erect the Fence II,https://leetcode.com/problems/erect-the-fence-ii,Hard,"Array, Math, Geometry"
1925,Count Square Sum Triples,https://leetcode.com/problems/count-square-sum-triples,Easy,"Math, Enumeration"
1926,Nearest Exit from Entrance in Maze,https://leetcode.com/problems/nearest-exit-from-entrance-in-maze,Medium,"Array, Breadth-First Search, Matrix"
1927,Sum Game,https://leetcode.com/problems/sum-game,Medium,"Math, Greedy, Game Theory"
1928,Minimum Cost to Reach Destination in Time,https://leetcode.com/problems/minimum-cost-to-reach-destination-in-time,Hard,"Dynamic Programming, Graph"
1929,Concatenation of Array,https://leetcode.com/problems/concatenation-of-array,Easy,Array
1930,Unique Length-3 Palindromic Subsequences,https://leetcode.com/problems/unique-length-3-palindromic-subsequences,Medium,"Hash Table, String, Prefix Sum"
1931,Painting a Grid With Three Different Colors,https://leetcode.com/problems/painting-a-grid-with-three-different-colors,Hard,Dynamic Programming
1932,Merge BSTs to Create Single BST,https://leetcode.com/problems/merge-bsts-to-create-single-bst,Hard,"Hash Table, Binary Search, Tree, Depth-First Search, Binary Tree"
1933,Check if String Is Decomposable Into Value-Equal Substrings,https://leetcode.com/problems/check-if-string-is-decomposable-into-value-equal-substrings,Easy,String
1934,Confirmation Rate,https://leetcode.com/problems/confirmation-rate,Medium,Database
1935,Maximum Number of Words You Can Type,https://leetcode.com/problems/maximum-number-of-words-you-can-type,Easy,"Hash Table, String"
1936,Add Minimum Number of Rungs,https://leetcode.com/problems/add-minimum-number-of-rungs,Medium,"Array, Greedy"
1937,Maximum Number of Points with Cost,https://leetcode.com/problems/maximum-number-of-points-with-cost,Medium,"Array, Dynamic Programming"
1938,Maximum Genetic Difference Query,https://leetcode.com/problems/maximum-genetic-difference-query,Hard,"Array, Bit Manipulation, Trie"
1939,Users That Actively Request Confirmation Messages,https://leetcode.com/problems/users-that-actively-request-confirmation-messages,Easy,Database
1940,Longest Common Subsequence Between Sorted Arrays,https://leetcode.com/problems/longest-common-subsequence-between-sorted-arrays,Medium,"Array, Hash Table, Counting"
